,index,country,month,name,artists,borda_score
10562,94016,NO,2024-12,All I Want for Christmas Is You,Mariah Carey,1062
10563,94072,NO,2024-12,Når Snøen Smelter - fra Tre nøtter til Askepott,Astrid S,1062
10564,94062,NO,2024-12,Last Christmas,Wham!,1048
10565,94084,NO,2024-12,Selmas sang (fra Snøfall),Eva Weel Skram,950
10566,94046,NO,2024-12,Himmel På Jord,"Kurt Nilsen, The Norwegian Radio Orchestra",948
10567,94058,NO,2024-12,Jul i svingen,"Ingebjørg Bratland, Ina Svenningdal",944
10568,94055,NO,2024-12,It's Beginning to Look a Lot like Christmas,Michael Bublé,893
10569,94076,NO,2024-12,Rockin' Around The Christmas Tree,Brenda Lee,889
10570,95979,NZ,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",1100
10571,95962,NZ,2024-12,APT.,"ROSÉ, Bruno Mars",1053
10572,96064,NZ,2024-12,That’s So True,Gracie Abrams,1049
10573,96079,NZ,2024-12,luther (with sza),"Kendrick Lamar, SZA",969
10574,95963,NZ,2024-12,All I Want for Christmas Is You,Mariah Carey,933
10575,95966,NZ,2024-12,BIRDS OF A FEATHER,Billie Eilish,926
10576,96011,NZ,2024-12,Last Christmas,Wham!,922
10577,96038,NZ,2024-12,Sailor Song,Gigi Perez,845
10578,95970,NZ,2024-12,Beautiful Things,Benson Boone,844
10579,96024,NZ,2024-12,Messy,Lola Young,842
10580,97887,PA,2024-12,Khé?,"Rauw Alejandro, Romeo Santos",1181
10581,97911,PA,2024-12,Orion,"Boza, ELENA ROSE",1127
10582,97921,PA,2024-12,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",1072
10583,97884,PA,2024-12,Imagínate,"Danny Ocean, Kapo",1063
10584,97870,PA,2024-12,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1036
10585,97944,PA,2024-12,UWAIE,Kapo,1031
10586,97891,PA,2024-12,LUNA,"Feid, ATL Jacob",997
10587,97880,PA,2024-12,Frente al Mar,Beéle,976
10588,97881,PA,2024-12,Gym Girl,"Sech, De La Rose",964
10589,97932,PA,2024-12,Si Antes Te Hubiera Conocido,KAROL G,911
10590,99489,PE,2024-12,Khé?,"Rauw Alejandro, Romeo Santos",1200
10591,99491,PE,2024-12,LUNA,"Feid, ATL Jacob",1171
10592,99518,PE,2024-12,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",1140
10593,99475,PE,2024-12,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1113
10594,99533,PE,2024-12,Si Antes Te Hubiera Conocido,KAROL G,1105
10595,99477,PE,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",1095
10596,99546,PE,2024-12,Who,Jimin,1036
10597,99468,PE,2024-12,APT.,"ROSÉ, Bruno Mars",1020
10598,99537,PE,2024-12,TATTOO,La Única Tropical,1007
10599,99525,PE,2024-12,SE ME OLVIDA,"Maisak, Feid",994
10600,101017,PH,2024-12,Marilag,Dionela,1200
10601,101055,PH,2024-12,luther (with sza),"Kendrick Lamar, SZA",1169
10602,100994,PH,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",1156
10603,101058,PH,2024-12,sining (feat. Jay R),"Dionela, Jay R",1120
10604,100980,PH,2024-12,APT.,"ROSÉ, Bruno Mars",1110
10605,100983,PH,2024-12,BIRDS OF A FEATHER,Billie Eilish,1077
10606,101025,PH,2024-12,Oksihina,Dionela,1053
10607,101054,PH,2024-12,blue,yung kai,1013
10608,100995,PH,2024-12,Dilaw,Maki,1009
10609,101006,PH,2024-12,Isa lang,Arthur Nery,975
10610,102616,PK,2024-12,Jhol,"Maanu, Annural Khalid",1195
10611,102651,PK,2024-12,Wavy,Karan Aujla,1178
10612,102617,PK,2024-12,Jo Tum Mere Ho,Anuv Jain,1149
10613,102612,PK,2024-12,Ishq,"Faheem Abdullah, Rauhan Malik, Amir Ameer",1106
10614,102635,PK,2024-12,"Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir",1066
10615,102624,PK,2024-12,Mera Mann,"Juss, MixSingh",1057
10616,102610,PK,2024-12,Heartbreak Kid,"Talha Anjum, Umair",1050
10617,102611,PK,2024-12,Husn,Anuv Jain,990
10618,102625,PK,2024-12,Millionaire,Yo Yo Honey Singh,939
10619,102655,PK,2024-12,Wishes,"Hasan Raheem, Umair, Talwiinder",923
10620,104584,PL,2024-12,Last Christmas,Wham!,1036
10621,104538,PL,2024-12,All I Want for Christmas Is You,Mariah Carey,1000
10622,104630,PL,2024-12,Sophia Loren,"Tymek, Urbanski",960
10623,104578,PL,2024-12,Jingle Bell Rock,Bobby Helms,952
10624,104623,PL,2024-12,Rockin' Around The Christmas Tree,Brenda Lee,914
10625,104613,PL,2024-12,PRZEKAZ MYŚLI,Żabson,897
10626,104629,PL,2024-12,Snowman,Sia,892
10627,104543,PL,2024-12,CZEMU NIE ŚPISZ?,"bambi, FUJU, francis, Def Jam World Tour",839
10628,104601,PL,2024-12,Merry Christmas Everyone,Shakin' Stevens,839
10629,104551,PL,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",822
10630,106700,PT,2024-12,Interestelar,Plutonio,1177
10631,106679,PT,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",1122
10632,106667,PT,2024-12,Barbie,"MC Tuto, DJ Glenner",1100
10633,106718,PT,2024-12,Malvadinho,"MC LUUKY, DJ JB Mix",1040
10634,106753,PT,2024-12,That’s So True,Gracie Abrams,997
10635,106732,PT,2024-12,País das Maravilhas,Plutonio,975
10636,106666,PT,2024-12,BIRDS OF A FEATHER,Billie Eilish,907
10637,106678,PT,2024-12,Deja Vu,Plutonio,884
10638,106655,PT,2024-12,APT.,"ROSÉ, Bruno Mars",868
10639,106693,PT,2024-12,Fui Mlk,"Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo",844
10640,108227,PY,2024-12,Khé?,"Rauw Alejandro, Romeo Santos",1175
10641,108210,PY,2024-12,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1138
10642,108229,PY,2024-12,LUNA,"Feid, ATL Jacob",1113
10643,108249,PY,2024-12,Piel,"Tiago PZK, Ke Personajes",1101
10644,108252,PY,2024-12,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",1100
10645,108274,PY,2024-12,Who,Jimin,1090
10646,108260,PY,2024-12,Si Antes Te Hubiera Conocido,KAROL G,1035
10647,108230,PY,2024-12,Las 12,"Mackie, KEVIN ROLDAN",962
10648,108237,PY,2024-12,Mírame,"Blessd, Ovy On The Drums",955
10649,108269,PY,2024-12,UWAIE,Kapo,918
10650,110258,RO,2024-12,Who,Jimin,1177
10651,110240,RO,2024-12,Spania,Dani Mocanu,1131
10652,110157,RO,2024-12,"A venit poliția - From ""Candidatul perfect"" The Movie",Theo Rose,1128
10653,110165,RO,2024-12,Anglia,Dani Mocanu,1046
10654,110218,RO,2024-12,Mercedes,"Iuly Neamtu, Manele Mentolate",1011
10655,110207,RO,2024-12,Kylie Jenner,"candyboii, RAVA",973
10656,110198,RO,2024-12,Hai sa ne iubim ca nemtii,Dani Mocanu,971
10657,110186,RO,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",947
10658,110249,RO,2024-12,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",939
10659,110208,RO,2024-12,Lamborghini,"YNY Sebi, Bogdan DLP",853
10660,112229,SA,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",1195
10661,112275,SA,2024-12,WILDFLOWER,Billie Eilish,1148
10662,112225,SA,2024-12,BIRDS OF A FEATHER,Billie Eilish,1132
10663,112220,SA,2024-12,Alak Alak,Hassan El Rassam,1124
10664,112219,SA,2024-12,APT.,"ROSÉ, Bruno Mars",1109
10665,112263,SA,2024-12,Running Wild,Jin,1051
10666,112278,SA,2024-12,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",1037
10667,112255,SA,2024-12,No One Noticed,The Marías,1034
10668,112288,SA,2024-12,ايباه (ريمكس),Bee Remix,1004
10669,112273,SA,2024-12,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",997
10670,114375,SE,2024-12,Last Christmas,Wham!,1012
10671,114317,SE,2024-12,All I Want for Christmas Is You,Mariah Carey,982
10672,114399,SE,2024-12,Rockin' Around The Christmas Tree,Brenda Lee,947
10673,114421,SE,2024-12,Tänd ett ljus,Triad,930
10674,114314,SE,2024-12,A Christmas Song,Björnzone,921
10675,114369,SE,2024-12,Jingle Bell Rock,Bobby Helms,898
10676,114372,SE,2024-12,Julen är här,"Tommy Körberg, Sissel",839
10677,114406,SE,2024-12,Snowman,Sia,832
10678,114414,SE,2024-12,That’s So True,Gracie Abrams,810
10679,114336,SE,2024-12,Djurens vaggvisa,"Humlan Djojj, Josefine Götestam",772
10680,116381,SG,2024-12,APT.,"ROSÉ, Bruno Mars",1185
10681,116462,SG,2024-12,Who,Jimin,1166
10682,116432,SG,2024-12,Running Wild,Jin,1146
10683,116391,SG,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",1126
10684,116480,SG,2024-12,toxic till the end,ROSÉ,1056
10685,116451,SG,2024-12,That’s So True,Gracie Abrams,1054
10686,116408,SG,2024-12,I’ll Be There,Jin,1031
10687,116383,SG,2024-12,BIRDS OF A FEATHER,Billie Eilish,1020
10688,116476,SG,2024-12,number one girl,ROSÉ,993
10689,116474,SG,2024-12,luther (with sza),"Kendrick Lamar, SZA",961
10690,118463,SK,2024-12,Cígo a káva (feat. Saul),"Viktor Sheen, Saul",1081
10691,118487,SK,2024-12,Last Christmas,Wham!,1029
10692,118510,SK,2024-12,Pistácie (feat. Sofian Medjmedj),"Calin, Sofian Medjmedj",1001
10693,118451,SK,2024-12,All I Want for Christmas Is You,Mariah Carey,984
10694,118534,SK,2024-12,Syndrom,Viktor Sheen,946
10695,118450,SK,2024-12,APT.,"ROSÉ, Bruno Mars",939
10696,118520,SK,2024-12,Rockin' Around The Christmas Tree,Brenda Lee,901
10697,118484,SK,2024-12,Jingle Bell Rock,Bobby Helms,898
10698,118499,SK,2024-12,NENI STRE$S,"Pil C, Luca Brassi10x, Separ",898
10699,118464,SK,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",876
10700,120498,SV,2024-12,Tu Boda,"Oscar Maydon, Fuerza Regida",1175
10701,120439,SV,2024-12,Khé?,"Rauw Alejandro, Romeo Santos",1170
10702,120481,SV,2024-12,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",1161
10703,120443,SV,2024-12,LUNA,"Feid, ATL Jacob",1112
10704,120411,SV,2024-12,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1071
10705,120463,SV,2024-12,Mírame,"Blessd, Ovy On The Drums",1019
10706,120494,SV,2024-12,Si Antes Te Hubiera Conocido,KAROL G,1019
10707,120475,SV,2024-12,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",979
10708,120470,SV,2024-12,PERRO NEGRO,"Bad Bunny, Feid",970
10709,120418,SV,2024-12,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",926
10710,122155,TH,2024-12,Who,Jimin,1187
10711,122156,TH,2024-12,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",1157
10712,122136,TH,2024-12,Moonlit Floor (Kiss Me),LISA,1149
10713,122144,TH,2024-12,Running Wild,Jin,1110
10714,122125,TH,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",1059
10715,122120,TH,2024-12,APT.,"ROSÉ, Bruno Mars",1013
10716,122157,TH,2024-12,Yours Ever,"Cocktail, Q Flure",998
10717,122122,TH,2024-12,BIRDS OF A FEATHER,Billie Eilish,984
10718,122179,TH,2024-12,ท้ายปี,Only Monday,934
10719,122191,TH,2024-12,อยู่ได้แล้ว,"Lipta, Mirrr",925
10720,123860,TR,2024-12,Sana Güvenmiyorum - Dedub Sessions,"Dedublüman, Aleyna Tilki",1198
10721,123842,TR,2024-12,Italy Forma,Ati242,1164
10722,123822,TR,2024-12,Doldum,Ahiyan,1155
10723,123859,TR,2024-12,SEVMEYİ DENEMEDİN,BLOK3,1075
10724,123866,TR,2024-12,Sönen Sigaralar,Ati242,1056
10725,123819,TR,2024-12,Değişmene Rağmen,Ati242,1055
10726,123864,TR,2024-12,Seni Seven Kimdi,Derya Bedavacı,992
10727,123882,TR,2024-12,İNTİHAR,"Era7capone, NASTEISHA",970
10728,123803,TR,2024-12,Ama Yine Sen,Burak Bulut,957
10729,123814,TR,2024-12,CISTAK,"Era7capone, Batuflex, Narco",928
10730,125530,TW,2024-12,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",1200
10731,125529,TW,2024-12,Who,Jimin,1152
10732,125513,TW,2024-12,Running Wild,Jin,1143
10733,125486,TW,2024-12,APT.,"ROSÉ, Bruno Mars",1132
10734,125543,TW,2024-12,toxic till the end,ROSÉ,1075
10735,125498,TW,2024-12,HOME SWEET HOME (feat. TAEYANG & DAESUNG),"G-DRAGON, TAEYANG, DAESUNG",1042
10736,125503,TW,2024-12,I’ll Be There,Jin,1021
10737,125540,TW,2024-12,number one girl,ROSÉ,1011
10738,125526,TW,2024-12,Whiplash,aespa,961
10739,125564,TW,2024-12,擱淺,Jay Chou,908
10740,127348,UA,2024-12,Касета,SadSvit,1175
10741,127351,UA,2024-12,Кульбаби,Тоня Матвієнко,1170
10742,127320,UA,2024-12,ParisLove,FORTUNA 812,1125
10743,127342,UA,2024-12,Врубай,Parfeniuk,1116
10744,127366,UA,2024-12,Силуети,"SadSvit, СТРУКТУРА ЩАСТЯ",1104
10745,127356,UA,2024-12,Не лякай,"OSTY, Klavdia Petrivna",1087
10746,127381,UA,2024-12,гладиатор/рыцарь,fallen777angel,1075
10747,127353,UA,2024-12,Молодість,SadSvit,1049
10748,127372,UA,2024-12,Хризантеми,анастимоза,957
10749,127345,UA,2024-12,Забий,"Wellboy, Parfeniuk",946
10750,129581,US,2024-12,luther (with sza),"Kendrick Lamar, SZA",1041
10751,129540,US,2024-12,Rockin' Around The Christmas Tree,Brenda Lee,1004
10752,129489,US,2024-12,Die With A Smile,"Lady Gaga, Bruno Mars",985
10753,129562,US,2024-12,That’s So True,Gracie Abrams,983
10754,129586,US,2024-12,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",980
10755,129511,US,2024-12,Jingle Bell Rock,Bobby Helms,964
10756,129474,US,2024-12,All I Want for Christmas Is You,Mariah Carey,928
10757,129515,US,2024-12,Last Christmas,Wham!,914
10758,129559,US,2024-12,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",858
10759,129549,US,2024-12,Santa Tell Me,Ariana Grande,817
10760,131211,UY,2024-12,Se Me Olvida / Empelotica,LA NUEVA ESCUELA,1191
10761,131163,UY,2024-12,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1158
10762,131212,UY,2024-12,Si Antes Te Hubiera Conocido,KAROL G,1126
10763,131155,UY,2024-12,Alegría,"Tiago PZK, Anitta, Emilia",1090
10764,131218,UY,2024-12,Tan Nervioso,LA NUEVA ESCUELA,1060
10765,131213,UY,2024-12,Si Un Día Estás Sola | CROSSOVER #7,"Big One, Emanero, Valentino Merlo",1046
10766,131198,UY,2024-12,Piel,"Tiago PZK, Ke Personajes",1037
10767,131224,UY,2024-12,Un Besito Más,"Salastkbron, Diel Paris",1029
10768,131197,UY,2024-12,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",944
10769,131181,UY,2024-12,Loquita - Remix,"ECKO, Los Turros, DobleP, Cristian Di Marco",886
10770,133186,VE,2024-12,capaz (merengueton),"Alleh, Yorghaki",1195
10771,133127,VE,2024-12,Khé?,"Rauw Alejandro, Romeo Santos",1173
10772,133158,VE,2024-12,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",1138
10773,133183,VE,2024-12,Who,Jimin,1129
10774,133179,VE,2024-12,Veneka,"Rawayana, Akapellah",1049
10775,133099,VE,2024-12,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1041
10776,133130,VE,2024-12,LUNA,"Feid, ATL Jacob",1030
10777,133156,VE,2024-12,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",999
10778,133168,VE,2024-12,Si Antes Te Hubiera Conocido,KAROL G,969
10779,133125,VE,2024-12,Imagínate,"Danny Ocean, Kapo",966
10780,134787,VN,2024-12,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1192
10781,134801,VN,2024-12,Who,Jimin,1174
10782,134773,VN,2024-12,Mất Kết Nối,Dương Domic,1156
10783,134758,VN,2024-12,Exit Sign,"HIEUTHUHAI, marzuz",1092
10784,134743,VN,2024-12,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",1085
10785,134804,VN,2024-12,bình yên,"Vũ., Binz",1044
10786,134818,VN,2024-12,toxic till the end,ROSÉ,1021
10787,134746,VN,2024-12,APT.,"ROSÉ, Bruno Mars",984
10788,134803,VN,2024-12,Wrong Times,"Puppy, Dangrangto",976
10789,134802,VN,2024-12,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",960
10790,136892,ZA,2024-12,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)","Mr Pilato, Ego Slimflow, Tebogo G Mashego, SJE Konka, Focalistic, DJ Maphorisa, Scotts Maphuma, CowBoii",1200
10791,136940,ZA,2024-12,Sdakiwe Sbali (feat. Bless The Gentleman & DJ Kap),"Blaq Major, BLESS THE GENTLEMAN, DJ KAP",1162
10792,136965,ZA,2024-12,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),"Kabza De Small, Vigro Deep, DJ Maphorisa, Scotts Maphuma, Young Stunna",1160
10793,136941,ZA,2024-12,Shayi'Moto (feat. Seemah & Yanda Woods),"Mellow & Sleazy, Scotts Maphuma, Mr Pilato, Seemah, Yanda Woods",1129
10794,136948,ZA,2024-12,"Sthandwa Sam (feat. BelloM, Epic DJ, DJ Seneath & X-Morizo)","2Point1, BelloM, Epic DJ, DJ Seneath, X-Morizo",1077
10795,136946,ZA,2024-12,Sohlala Sisonke,"Dlala Thukzin, Zeh McGeba, MK Productions",1059
10796,136905,ZA,2024-12,Gucci,"Mthandeni SK, MaWhoo",1036
10797,136896,ZA,2024-12,Chokeslem,"Kharishma, Ba Bethe Gashoazen",951
10798,136934,ZA,2024-12,Phuthuma,"Cyfred, Scotts Maphuma",937
10799,136901,ZA,2024-12,Diqabang,"Khathapillar, Sol Phenduka, Smash SA, Kamoh Xaba",932
10800,1556,AE,2025-01,Running Wild,Jin,1550
10801,1534,AE,2025-01,I’ll Be There,Jin,1505
10802,1516,AE,2025-01,Die With A Smile,"Lady Gaga, Bruno Mars",1487
10803,1498,AE,2025-01,APT.,"ROSÉ, Bruno Mars",1440
10804,1505,AE,2025-01,BIRDS OF A FEATHER,Billie Eilish,1385
10805,1523,AE,2025-01,Falling (feat. Taka),"Jin, Taka",1383
10806,1571,AE,2025-01,That’s So True,Gracie Abrams,1303
10807,1585,AE,2025-01,luther (with sza),"Kendrick Lamar, SZA",1256
10808,1574,AE,2025-01,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",1209
10809,1544,AE,2025-01,Marilag,Dionela,1203
10810,3196,AR,2025-01,Amor de Vago,"La T y La M, Malandro",1506
10811,3245,AR,2025-01,Olvidarte (feat. Emilia),"Gordo, Emilia",1472
10812,3236,AR,2025-01,"Luck Ra: Bzrp Music Sessions, Vol. 61","Bizarrap, Luck Ra",1466
10813,3248,AR,2025-01,Parte & Choke,"Jombriel, Alex Krack, Jøtta",1401
10814,3195,AR,2025-01,Alegría,"Tiago PZK, Anitta, Emilia",1297
10815,3262,AR,2025-01,Si Antes Te Hubiera Conocido,KAROL G,1297
10816,3198,AR,2025-01,BAILE INoLVIDABLE,Bad Bunny,1203
10817,3252,AR,2025-01,Piel,"Tiago PZK, Ke Personajes",1178
10818,3208,AR,2025-01,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1173
10819,3201,AR,2025-01,COLOCARTELO,"Renzo ED, elaggume",1113
10820,5388,AT,2025-01,APT.,"ROSÉ, Bruno Mars",1543
10821,5407,AT,2025-01,Die With A Smile,"Lady Gaga, Bruno Mars",1467
10822,5466,AT,2025-01,That’s So True,Gracie Abrams,1462
10823,5468,AT,2025-01,The Emptiness Machine,Linkin Park,1452
10824,5394,AT,2025-01,BIRDS OF A FEATHER,Billie Eilish,1331
10825,5439,AT,2025-01,Messy,Lola Young,1326
10826,5451,AT,2025-01,Sailor Song,Gigi Perez,1305
10827,5432,AT,2025-01,La La La,"Naughty Boy, Sam Smith",1187
10828,5472,AT,2025-01,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",1137
10829,5477,AT,2025-01,Verwandtschaftstreffen,RIAN,1132
10830,7482,AU,2025-01,That’s So True,Gracie Abrams,1538
10831,7416,AU,2025-01,APT.,"ROSÉ, Bruno Mars",1520
10832,7457,AU,2025-01,Messy,Lola Young,1485
10833,7429,AU,2025-01,Die With A Smile,"Lady Gaga, Bruno Mars",1456
10834,7420,AU,2025-01,BIRDS OF A FEATHER,Billie Eilish,1410
10835,7484,AU,2025-01,The Days - NOTION Remix,"Chrystal, NOTION",1392
10836,7415,AU,2025-01,A Bar Song (Tipsy),Shaboozey,1348
10837,7468,AU,2025-01,Sailor Song,Gigi Perez,1318
10838,7481,AU,2025-01,Taste,Sabrina Carpenter,1304
10839,7440,AU,2025-01,"Good Luck, Babe!",Chappell Roan,1264
10840,9236,BE,2025-01,APT.,"ROSÉ, Bruno Mars",1548
10841,9255,BE,2025-01,Die With A Smile,"Lady Gaga, Bruno Mars",1500
10842,9298,BE,2025-01,That’s So True,Gracie Abrams,1491
10843,9278,BE,2025-01,Messy,Lola Young,1434
10844,9243,BE,2025-01,BIRDS OF A FEATHER,Billie Eilish,1408
10845,9289,BE,2025-01,Sailor Song,Gigi Perez,1371
10846,9287,BE,2025-01,SOIS PAS TIMIDE,GIMS,1276
10847,9282,BE,2025-01,NANANI NANANA,Gazo,1260
10848,9244,BE,2025-01,Bad Dreams,Teddy Swims,1225
10849,9288,BE,2025-01,SPIDER,"GIMS, DYSTINCT",1120
10850,11399,BG,2025-01,Who,Jimin,1550
10851,11419,BG,2025-01,Мераклия,Djordan,1482
10852,11376,BG,2025-01,Mazalyak,"Emanuela, Monkey",1478
10853,11441,BG,2025-01,Уау,"Medi, Sabi",1478
10854,11431,BG,2025-01,Питаш ли ме,Tsvetelina Yaneva,1352
10855,11359,BG,2025-01,Die With A Smile,"Lady Gaga, Bruno Mars",1299
10856,11411,BG,2025-01,Дум Так,Medi,1287
10857,11439,BG,2025-01,Снайпера,"Alex Robov, Tedi Aleksandrova",1270
10858,11350,BG,2025-01,APT.,"ROSÉ, Bruno Mars",1256
10859,11398,BG,2025-01,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",1248
10860,13044,BO,2025-01,Khé?,"Rauw Alejandro, Romeo Santos",1498
10861,13071,BO,2025-01,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",1365
10862,13048,BO,2025-01,LUNA,"Feid, ATL Jacob",1286
10863,13017,BO,2025-01,BAILE INoLVIDABLE,Bad Bunny,1269
10864,13029,BO,2025-01,DtMF,Bad Bunny,1254
10865,13057,BO,2025-01,NUEVAYoL,Bad Bunny,1196
10866,13086,BO,2025-01,VOY A LLeVARTE PA PR,Bad Bunny,1190
10867,13066,BO,2025-01,Piel,"Tiago PZK, Ke Personajes",1188
10868,13088,BO,2025-01,Vibrador,Engel Montaz,1159
10869,13026,BO,2025-01,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1152
10870,14944,BR,2025-01,Oh Garota Eu Quero Você Só Pra Mim,"Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves",1493
10871,14926,BR,2025-01,Fui Mlk,"Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo",1489
10872,14929,BR,2025-01,Imã de Problema,"Henry Freitas, Mc Th",1436
10873,14952,BR,2025-01,Pilantra e Meio,"Eric Land, Natanzinho Lima",1393
10874,14902,BR,2025-01,Barbie,"MC Tuto, DJ Glenner",1375
10875,14962,BR,2025-01,Tando,"Nuzio Medeiros, Henry Freitas, Kadu Martins",1358
10876,14912,BR,2025-01,Cópia Proibida,Léo Foguete,1342
10877,14910,BR,2025-01,Coração Partido (Corazón Partío) - Ao Vivo,Grupo Menos É Mais,1334
10878,14954,BR,2025-01,Resenha do Arrocha,"J. Eskine, Alef Donk",1322
10879,14915,BR,2025-01,Descer Pra BC,"Brenno & Matheus, DJ Ari SL",1227
10880,16865,BY,2025-01,Who,Jimin,1544
10881,16869,BY,2025-01,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",1524
10882,16841,BY,2025-01,Be Mine,Jimin,1482
10883,16854,BY,2025-01,ParisLove,FORTUNA 812,1451
10884,16837,BY,2025-01,ALASKA PUFFER,паранойя,1401
10885,16917,BY,2025-01,гладиатор/рыцарь,fallen777angel,1394
10886,16863,BY,2025-01,Turbo (Majestic),Big Baby Tape,1314
10887,16844,BY,2025-01,Casino,Icegergert,1311
10888,16851,BY,2025-01,Lost Angeles,FRIENDLY THUG 52 NGG,1299
10889,16867,BY,2025-01,Who (Rock Remix),Jimin,1265
10890,19032,CA,2025-01,Die With A Smile,"Lady Gaga, Bruno Mars",1537
10891,19089,CA,2025-01,That’s So True,Gracie Abrams,1517
10892,19016,CA,2025-01,APT.,"ROSÉ, Bruno Mars",1501
10893,19105,CA,2025-01,luther (with sza),"Kendrick Lamar, SZA",1426
10894,19022,CA,2025-01,BIRDS OF A FEATHER,Billie Eilish,1382
10895,19074,CA,2025-01,Sailor Song,Gigi Perez,1320
10896,19015,CA,2025-01,A Bar Song (Tipsy),Shaboozey,1312
10897,19062,CA,2025-01,Messy,Lola Young,1291
10898,19047,CA,2025-01,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",1240
10899,19093,CA,2025-01,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",1236
10900,21312,CH,2025-01,APT.,"ROSÉ, Bruno Mars",1522
10901,21335,CH,2025-01,Die With A Smile,"Lady Gaga, Bruno Mars",1478
10902,21393,CH,2025-01,That’s So True,Gracie Abrams,1421
10903,21366,CH,2025-01,Messy,Lola Young,1347
10904,21318,CH,2025-01,BIRDS OF A FEATHER,Billie Eilish,1332
10905,21383,CH,2025-01,Sailor Song,Gigi Perez,1244
10906,21370,CH,2025-01,NUEVAYoL,Bad Bunny,1180
10907,21395,CH,2025-01,The Emptiness Machine,Linkin Park,1165
10908,21400,CH,2025-01,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",1163
10909,21361,CH,2025-01,Lose Control,Teddy Swims,1120
10910,23187,CL,2025-01,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",1365
10911,23185,CL,2025-01,Cosa Linda,"Lucky Brown, Mateo on the Beatz",1326
10912,23266,CL,2025-01,VOY A LLeVARTE PA PR,Bad Bunny,1267
10913,23167,CL,2025-01,A200,"King Savagge, Jairo Vera, Bayron Fire",1262
10914,23175,CL,2025-01,BAILE INoLVIDABLE,Bad Bunny,1242
10915,23268,CL,2025-01,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",1230
10916,23193,CL,2025-01,DtMF,Bad Bunny,1223
10917,23245,CL,2025-01,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",1207
10918,23205,CL,2025-01,Imagínate,"Danny Ocean, Kapo",1196
10919,23228,CL,2025-01,NUEVAYoL,Bad Bunny,1178
10920,25049,CO,2025-01,Imagínate,"Danny Ocean, Kapo",1458
